Адрес обращения,Дом,Дата,текст обращения,text_clean,categories,full_address,latitude,longitude
улица Анисимова,2,2021-06-04 19:56:38.350,"По адресу ул. Анисимова дом 2 заменить окна в подъезде, почтовые ящики. Во дворе спилить сухие ветки. Не удовлетворяет уборка в подъезде.",['двор'],{'другое': 1},2 улица Анисимова,56.143599979646325,47.21369996071499
улица Совхозная (п Лапсары),5,2021-06-10 12:24:05.671,Нужна новая детская площадка около 5 дома,['площадка'],{'другое': 1},5 улица Совхозная (п Лапсары),56.07017999797603,47.216530026503165
бульвар Эгерский,59,2021-06-11 17:35:02.840,Прошу установить мусорки на детских площадках,['площадка'],{'другое': 1},59 бульвар Эгерский,56.091489980971204,47.28646996770357
бульвар Эгерский,59,2021-06-11 17:57:50.189,"Обновить детскую площадку, увеличить парковочные места",['площадка'],{'другое': 1},59 бульвар Эгерский,56.091489980971204,47.28646996770357
улица Хевешская,7,2021-06-08 18:34:58.635,детская площадка бедная,['площадка'],{'другое': 1},7 улица Хевешская,56.10487998747493,47.26778000000294
улица Хевешская,7,2021-06-08 18:43:00.527,обновить хоккейную площадку у д 23 пр.мира,['площадка'],{'другое': 1},7 улица Хевешская,56.10487998747493,47.26778000000294
улица Базарная,5,2021-06-08 17:31:19.210,Снижение пенсионного возраста. Убрать ЕГЭ. вопрос с автостоянками во дворах дома.,['двор'],{'другое': 1},5 улица Базарная,56.139669998613954,47.257549970996365
улица Хузангая,29,2021-06-11 14:23:14.450,Прошу благоустроить детскую площадку.,['площадка'],{'другое': 1},29 улица Хузангая,56.08985001970541,47.278180014005954
улица Хузангая,29,2021-06-11 14:45:36.710,Прошу благоустроить детскую площадку.,['площадка'],{'другое': 1},29 улица Хузангая,56.08985001970541,47.278180014005954
улица Хузангая,29,2021-06-15 06:06:50.434,"Прошу обустроить детскую площадку на ул. Хузангая, 29",['площадка'],{'другое': 1},29 улица Хузангая,56.08985001970541,47.278180014005954
улица Хузангая,29,2021-06-11 14:52:00.569,Прошу благоустроить детскую площадку.,['площадка'],{'другое': 1},29 улица Хузангая,56.08985001970541,47.278180014005954
улица Хузангая,29,2021-06-11 14:19:58.497,Прошу благоустроить детскую площадку,['площадка'],{'другое': 1},29 улица Хузангая,56.08985001970541,47.278180014005954
улица Грасиса,11,2021-06-10 15:12:19.147,сделать лестницу около подъезда и площадку,['площадка'],{'другое': 1},11 улица Грасиса,56.1263200156979,47.194779993591254
улица Грасиса,11,2021-07-06 12:27:46.147,Сделайте лестницу возле дома и подъезда. Сделайте площадку.,['площадка'],{'другое': 1},11 улица Грасиса,56.1263200156979,47.194779993591254
